ObjectId(5b9f7836f54db003b817cbd0),,2018-09-17T09:47:34.511Z,2018-09-17T09:47:49.149Z,OPEN
ObjectId(5b9f7a20f54db003b817cbe9),,2018-09-17T09:55:44.932Z,2018-09-17T09:55:57.551Z,OPEN
ObjectId(5b9f7c42f54db003b817cbee),,2018-09-17T10:04:50.058Z,2018-09-17T10:05:51.508Z,OPEN
ObjectId(5b9f8029f54db003b817cbf8),,2018-09-17T10:21:29.276Z,2018-09-17T10:24:09.206Z,OPEN
ObjectId(5b9f8463f54db003b817cc09),,2018-09-17T10:39:31.544Z,2018-09-17T10:42:06.936Z,OPEN
ObjectId(5b9f8532f54db003b817cc1a),,2018-09-17T10:42:58.633Z,2018-09-17T10:42:58.633Z,OPEN
ObjectId(5b9f8a3ef54db003b817cc1e),,2018-09-17T11:04:30.385Z,2018-09-27T03:44:10.054Z,OPEN
ObjectId(5b9f8d21f54db003b817cc2a),,2018-09-17T11:16:49.239Z,2018-09-17T11:16:49.239Z,OPEN
ObjectId(5b9f8d6ef54db003b817cc2f),,2018-09-17T11:18:06.820Z,2018-09-17T11:21:37.331Z,OPEN
ObjectId(5b9f914cf54db003b817cc3a),,2018-09-17T11:34:36.944Z,2018-09-17T11:57:08.819Z,OPEN
ObjectId(5b9f9261f54db003b817cc46),,2018-09-17T11:39:13.043Z,2018-09-17T11:40:20.041Z,OPEN
ObjectId(5b9f92acf54db003b817cc4a),,2018-09-17T11:40:28.739Z,2018-10-17T08:34:41.882Z,OPEN
ObjectId(5b9f9424f54db003b817cc86),,2018-09-17T11:46:44.564Z,2018-09-17T11:47:16.507Z,OPEN
ObjectId(5b9f9580f54db003b817cc8b),,2018-09-17T11:52:32.533Z,2018-09-17T11:55:38.622Z,OPEN
ObjectId(5b9f9808f54db003b817ccab),,2018-09-17T12:03:20.371Z,2018-09-17T12:03:20.371Z,OPEN
ObjectId(5b9f9a63f54db003b817ccaf),,2018-09-17T12:13:23.507Z,2018-09-17T12:13:23.507Z,OPEN
ObjectId(5b9fa34ff54db003b817ccba),,2018-09-17T12:51:27.081Z,2018-09-17T12:51:27.081Z,OPEN
ObjectId(5b9fab92f54db003b817ccbe),,2018-09-17T13:26:42.814Z,2018-09-17T14:47:49.087Z,OPEN
ObjectId(5b9fac50f54db003b817ccc8),,2018-09-17T13:29:52.223Z,2018-09-17T13:31:32.448Z,OPEN
ObjectId(5b9faf9ef54db003b817ccd2),,2018-09-17T13:43:58.860Z,2018-09-17T13:49:09.086Z,OPEN
ObjectId(5b9fafe1f54db003b817ccd6),,2018-09-17T13:45:05.576Z,2018-09-17T13:51:40.102Z,OPEN
ObjectId(5b9fb19df54db003b817cce9),,2018-09-17T13:52:29.363Z,2018-09-17T13:53:04.438Z,OPEN
ObjectId(5b9fb1bff54db003b817cceb),,2018-09-17T13:53:03.802Z,2018-09-17T13:53:03.802Z,OPEN
ObjectId(5b9fb1cef54db003b817cced),,2018-09-17T13:53:18.880Z,2018-09-17T13:53:18.880Z,OPEN
ObjectId(5b9fb493f54db003b817ccf0),,2018-09-17T14:05:07.141Z,2018-09-19T04:21:22.106Z,OPEN
ObjectId(5b9fbc6bf54db003b817ccf8),,2018-09-17T14:38:35.135Z,2018-09-17T14:40:54.404Z,OPEN
ObjectId(5b9fbcaff54db003b817ccfd),,2018-09-17T14:39:43.482Z,2018-09-17T14:39:43.482Z,OPEN
ObjectId(5b9fbe97f54db003b817ccff),,2018-09-17T14:47:51.348Z,2018-09-21T14:56:29.230Z,OPEN
ObjectId(5b9fc4fdf54db003b817cd0a),,2018-09-17T15:15:09.595Z,2018-09-17T15:15:09.595Z,OPEN
ObjectId(5b9fca18f54db003b817cd10),,2018-09-17T15:36:56.510Z,2018-09-17T15:37:08.722Z,OPEN
ObjectId(5b9fcc8ef54db003b817cd15),,2018-09-17T15:47:26.838Z,2018-09-17T15:49:27.767Z,OPEN
ObjectId(5b9fd0b2f54db003b817cd1e),,2018-09-17T16:05:06.030Z,2018-09-17T16:05:27.217Z,OPEN
ObjectId(5b9fd940f54db003b817cd26),,2018-09-17T16:41:36.279Z,2018-09-17T16:41:36.279Z,OPEN
ObjectId(5b9fe6fdf54db003b817cd2e),,2018-09-17T17:40:13.155Z,2018-09-17T17:41:21.172Z,OPEN
ObjectId(5b9fe70af54db003b817cd30),,2018-09-17T17:40:26.026Z,2018-09-17T17:41:32.635Z,OPEN
ObjectId(5b9fe7ddf54db003b817cd36),,2018-09-17T17:43:57.754Z,2018-09-17T17:51:30.629Z,OPEN
ObjectId(5b9fe8b3f54db003b817cd40),,2018-09-17T17:47:31.211Z,2018-09-17T17:48:27.300Z,OPEN
ObjectId(5b9fea3cf54db003b817cd52),,2018-09-17T17:54:04.261Z,2018-09-17T17:56:15.868Z,OPEN
ObjectId(5b9ff896f54db003b817cd5f),,2018-09-17T18:55:18.651Z,2018-09-17T18:56:51.971Z,OPEN
ObjectId(5ba05c5ef54db003b817cd6b),,2018-09-18T02:01:02.795Z,2018-09-18T02:01:56.718Z,OPEN
ObjectId(5ba05d17f54db003b817cd72),,2018-09-18T02:04:07.035Z,2018-09-18T02:05:03.547Z,OPEN
ObjectId(5ba06b8cf54db003b817cd78),,2018-09-18T03:05:48.142Z,2018-10-02T02:57:13.469Z,OPEN
ObjectId(5ba06e6ff54db003b817cd80),,2018-09-18T03:18:07.001Z,2018-09-18T03:20:05.246Z,OPEN
ObjectId(5ba0729ff54db003b817cd8a),,2018-09-18T03:35:59.647Z,2018-09-18T03:35:59.647Z,OPEN
ObjectId(5ba076c9f54db003b817cd8e),,2018-09-18T03:53:45.290Z,2018-09-18T03:53:45.290Z,OPEN
ObjectId(5ba0793af54db003b817cd94),,2018-09-18T04:04:10.790Z,2018-09-18T04:04:27.648Z,OPEN
ObjectId(5ba07968f54db003b817cd97),,2018-09-18T04:04:56.407Z,2018-09-22T06:37:28.174Z,OPEN
ObjectId(5ba07ef8f54db003b817cdb3),,2018-09-18T04:28:40.177Z,2018-09-18T04:34:18.548Z,OPEN
ObjectId(5ba07fd2f54db003b817cdc6),,2018-09-18T04:32:18.494Z,2018-09-20T06:53:21.179Z,OPEN
ObjectId(5ba08269f54db003b817cdf4),,2018-09-18T04:43:21.447Z,2018-09-18T04:44:55.151Z,OPEN
ObjectId(5ba08372f54db003b817cdfa),,2018-09-18T04:47:46.355Z,2018-09-21T13:44:52.085Z,OPEN
ObjectId(5ba085a0f54db003b817cdfe),,2018-09-18T04:57:04.901Z,2018-09-18T04:57:23.428Z,OPEN
ObjectId(5ba08678f54db003b817ce07),,2018-09-18T05:00:40.580Z,2018-09-18T05:00:40.580Z,OPEN
ObjectId(5ba08baef54db003b817ce12),,2018-09-18T05:22:54.441Z,2018-09-18T05:23:16.301Z,OPEN
ObjectId(5ba08caef54db003b817ce19),,2018-09-18T05:27:10.348Z,2018-09-18T05:27:44.550Z,OPEN
ObjectId(5ba091d0f54db003b817ce2c),,2018-09-18T05:49:04.047Z,2018-09-18T05:49:04.047Z,OPEN
ObjectId(5ba092faf54db003b817ce30),,2018-09-18T05:54:02.753Z,2018-09-18T05:54:02.753Z,OPEN
ObjectId(5ba09328f54db003b817ce32),,2018-09-18T05:54:48.777Z,2018-09-18T05:55:25.378Z,OPEN
ObjectId(5ba093e7f54db003b817ce38),,2018-09-18T05:57:59.444Z,2018-09-18T05:58:37.763Z,OPEN
ObjectId(5ba09742f54db003b817ce40),,2018-09-18T06:12:18.191Z,2018-09-19T14:07:50.556Z,OPEN
ObjectId(5ba09772f54db003b817ce45),,2018-09-18T06:13:06.452Z,2018-09-18T06:13:06.452Z,OPEN
ObjectId(5ba09a1df54db003b817ce49),,2018-09-18T06:24:29.152Z,2018-09-18T06:24:29.152Z,OPEN
ObjectId(5ba09a73f54db003b817ce4d),,2018-09-18T06:25:55.233Z,2018-09-18T06:51:44.871Z,OPEN
ObjectId(5ba09b66f54db003b817ce5a),,2018-09-18T06:29:58.165Z,2018-09-18T06:35:44.705Z,OPEN
ObjectId(5ba09d0ff54db003b817ce6d),,2018-09-18T06:37:03.005Z,2018-09-18T06:37:30.741Z,OPEN
ObjectId(5ba09e39f54db003b817ce7f),,2018-09-18T06:42:01.027Z,2018-09-18T06:42:01.027Z,OPEN
ObjectId(5ba09f7ef54db003b817ce84),,2018-09-18T06:47:26.794Z,2018-09-18T06:47:27.790Z,PRE_ORDER
ObjectId(5ba0a10ff54db003b817ce9d),,2018-09-18T06:54:07.875Z,2018-09-18T07:11:13.879Z,OPEN
ObjectId(5ba0a11bf54db003b817ce9f),,2018-09-18T06:54:19.889Z,2018-09-18T06:56:10.143Z,OPEN
ObjectId(5ba0a2abf54db003b817cea1),,2018-09-18T07:00:59.376Z,2018-09-18T07:00:59.376Z,OPEN
ObjectId(5ba0a4f8f54db003b817ceb2),,2018-09-18T07:10:48.652Z,2018-09-18T07:10:48.652Z,OPEN
ObjectId(5ba0a7f8f54db003b817ceb7),,2018-09-18T07:23:36.790Z,2018-09-18T07:24:05.604Z,OPEN
ObjectId(5ba0a9d7f54db003b817cebc),,2018-09-18T07:31:35.823Z,2018-09-18T07:31:51.599Z,OPEN
ObjectId(5ba0abf1f54db003b817cec2),,2018-09-18T07:40:33.958Z,2018-09-18T07:50:18.567Z,OPEN
ObjectId(5ba0b1a3f54db003b817ced5),,2018-09-18T08:04:51.728Z,2018-09-18T08:06:02.105Z,OPEN
ObjectId(5ba0b725f54db003b817cedf),,2018-09-18T08:28:21.526Z,2018-09-18T08:28:21.526Z,OPEN
ObjectId(5ba0b963f54db003b817cee7),,2018-09-18T08:37:55.289Z,2018-09-18T08:38:52.472Z,OPEN
ObjectId(5ba0b9abf54db003b817cef3),,2018-09-18T08:39:07.723Z,2018-09-18T08:59:38.716Z,OPEN
ObjectId(5ba0ba59f54db003b817cef9),,2018-09-18T08:42:01.498Z,2018-09-18T08:42:01.498Z,OPEN
ObjectId(5ba0badef54db003b817cf0a),,2018-09-18T08:44:14.545Z,2018-09-22T08:32:48.776Z,OPEN
ObjectId(5ba0bcddf54db003b817cf19),,2018-09-18T08:52:45.884Z,2018-09-18T08:53:54.841Z,OPEN
ObjectId(5ba0c35df54db003b817cf34),,2018-09-18T09:20:29.307Z,2018-09-21T11:57:58.318Z,OPEN
ObjectId(5ba0c68ff54db003b817cf49),,2018-09-18T09:34:07.603Z,2018-09-18T09:34:07.603Z,OPEN
ObjectId(5ba0c83af54db003b817cf4d),,2018-09-18T09:41:14.115Z,2018-10-05T02:28:44.208Z,OPEN
ObjectId(5ba0c9cdf54db003b817cf56),,2018-09-18T09:47:57.014Z,2018-09-18T09:47:57.764Z,PRE_ORDER
ObjectId(5ba0d98df54db003b817cf63),,2018-09-18T10:55:09.189Z,2018-09-18T10:55:30.426Z,OPEN
ObjectId(5ba0d9b9f54db003b817cf65),,2018-09-18T10:55:53.745Z,2018-09-18T10:56:51.729Z,OPEN
ObjectId(5ba0db17f54db003b817cf6d),,2018-09-18T11:01:43.649Z,2018-09-18T11:08:41.789Z,OPEN
ObjectId(5ba0df9ff54db003b817cf99),,2018-09-18T11:21:03.279Z,2018-09-18T11:21:03.279Z,OPEN
ObjectId(5ba0e64bf54db003b817cf9f),,2018-09-18T11:49:31.099Z,2018-09-18T11:51:51.880Z,OPEN
ObjectId(5ba0f039f54db003b817cfaf),,2018-09-18T12:31:53.608Z,2018-09-18T12:32:15.254Z,OPEN
ObjectId(5ba10028f54db003b817cfb9),,2018-09-18T13:39:52.545Z,2018-09-18T13:40:04.865Z,OPEN
ObjectId(5ba102edf54db003b817cfc6),,2018-09-18T13:51:41.066Z,2018-09-18T14:04:14.541Z,OPEN
ObjectId(5ba104cef54db003b817cff1),,2018-09-18T13:59:42.759Z,2018-09-18T14:01:45.275Z,OPEN
ObjectId(5ba105a1f54db003b817cffa),,2018-09-18T14:03:13.979Z,2018-09-18T14:04:59.470Z,OPEN
ObjectId(5ba10735f54db003b817d00c),,2018-09-18T14:09:57.195Z,2018-09-18T14:10:44.433Z,OPEN
ObjectId(5ba10904f54db003b817d016),,2018-09-18T14:17:40.321Z,2018-09-18T14:17:40.321Z,OPEN
ObjectId(5ba10bccf54db003b817d01a),,2018-09-18T14:29:32.594Z,2018-09-18T14:34:45.010Z,OPEN
ObjectId(5ba10dc4f54db003b817d039),,2018-09-18T14:37:56.036Z,2018-09-18T14:37:56.036Z,OPEN
ObjectId(5ba10e9cf54db003b817d03d),,2018-09-18T14:41:32.685Z,2018-09-18T15:01:45.459Z,OPEN
ObjectId(5ba112f8f54db003b817d056),,2018-09-18T15:00:08.564Z,2018-09-18T15:00:08.564Z,OPEN
ObjectId(5ba11346f54db003b817d05d),,2018-09-18T15:01:26.713Z,2018-09-18T15:07:48.884Z,OPEN
ObjectId(5ba11520f54db003b817d071),,2018-09-18T15:09:20.907Z,2018-09-18T15:16:53.123Z,OPEN
ObjectId(5ba1152bf54db003b817d073),,2018-09-18T15:09:31.685Z,2018-09-18T15:09:31.685Z,OPEN
ObjectId(5ba1172cf54db003b817d098),,2018-09-18T15:18:04.136Z,2018-09-18T15:18:04.136Z,OPEN
ObjectId(5ba11946f54db003b817d09d),,2018-09-18T15:27:02.790Z,2018-10-17T02:27:09.988Z,OPEN
ObjectId(5ba11b26f54db003b817d0a0),,2018-09-18T15:35:02.955Z,2018-09-18T15:44:48.534Z,OPEN
ObjectId(5ba122def54db003b817d0b5),,2018-09-18T16:07:58.416Z,2019-01-18T09:51:57.490Z,OPEN
ObjectId(5ba12502f54db003b817d0c7),,2018-09-18T16:17:06.683Z,2018-09-18T16:18:35.668Z,OPEN
ObjectId(5ba1258cf54db003b817d0d2),,2018-09-18T16:19:24.524Z,2018-09-18T16:19:24.524Z,OPEN
ObjectId(5ba127f6f54db003b817d0d4),,2018-09-18T16:29:42.137Z,2018-09-18T16:29:58.529Z,OPEN
ObjectId(5ba12d58f54db003b817d0e0),,2018-09-18T16:52:40.126Z,2018-09-18T16:53:28.898Z,OPEN
ObjectId(5ba12e05f54db003b817d0e8),,2018-09-18T16:55:33.653Z,2018-09-18T16:55:33.653Z,OPEN
ObjectId(5ba12f17f54db003b817d0f3),,2018-09-18T17:00:07.747Z,2018-09-21T13:07:39.352Z,OPEN
ObjectId(5ba130eaf54db003b817d0f8),,2018-09-18T17:07:54.696Z,2018-09-18T17:10:14.652Z,OPEN
ObjectId(5ba132dcf54db003b817d111),,2018-09-18T17:16:12.650Z,2018-09-18T17:21:05.431Z,OPEN
ObjectId(5ba13538f54db003b817d177),,2018-09-18T17:26:16.987Z,2018-09-18T17:26:33.717Z,OPEN
ObjectId(5ba1362df54db003b817d180),,2018-09-18T17:30:21.348Z,2018-09-18T17:31:38.164Z,OPEN
ObjectId(5ba13664f54db003b817d18a),,2018-09-18T17:31:16.383Z,2018-09-18T17:31:16.383Z,OPEN
ObjectId(5ba1367ff54db003b817d18c),,2018-09-18T17:31:43.722Z,2018-09-18T17:31:55.103Z,OPEN
ObjectId(5ba13694f54db003b817d18e),,2018-09-18T17:32:04.186Z,2018-09-18T17:32:16.178Z,OPEN
ObjectId(5ba13d42f54db003b817d195),,2018-09-18T18:00:34.831Z,2018-09-18T18:08:58.730Z,OPEN
ObjectId(5ba13f2df54db003b817d19e),,2018-09-18T18:08:45.783Z,2018-09-18T18:10:13.440Z,OPEN
ObjectId(5ba14080f54db003b817d1a4),,2018-09-18T18:14:24.268Z,2018-09-18T18:14:24.268Z,OPEN
ObjectId(5ba147caf54db003b817d1a8),,2018-09-18T18:45:30.545Z,2018-09-18T18:45:30.545Z,OPEN
ObjectId(5ba14b26f54db003b817d1ae),,2018-09-18T18:59:50.177Z,2018-09-18T19:04:09.155Z,OPEN
ObjectId(5ba14ec8f54db003b817d1ba),,2018-09-18T19:15:20.807Z,2018-09-18T19:16:33.677Z,OPEN
ObjectId(5ba14f5cf54db003b817d1c1),,2018-09-18T19:17:48.268Z,2018-09-18T19:18:34.700Z,OPEN
ObjectId(5ba15a5ff54db003b817d1c7),,2018-09-18T20:04:47.378Z,2018-10-08T13:38:20.190Z,OPEN
ObjectId(5ba15d2df54db003b817d1cc),,2018-09-18T20:16:45.890Z,2018-09-18T20:17:44.410Z,OPEN
ObjectId(5ba18d79f54db003b817d1d5),,2018-09-18T23:42:49.935Z,2018-09-19T05:32:54.140Z,OPEN
ObjectId(5ba1a2a0f54db003b817d1db),,2018-09-19T01:13:04.283Z,2018-09-26T14:43:26.583Z,OPEN
ObjectId(5ba1a8e0f54db003b817d1e4),,2018-09-19T01:39:44.197Z,2018-09-19T01:40:15.526Z,OPEN
ObjectId(5ba1a90af54db003b817d1e6),,2018-09-19T01:40:26.477Z,2018-09-19T01:41:04.350Z,OPEN
ObjectId(5ba1a9ebf54db003b817d1ea),,2018-09-19T01:44:11.743Z,2018-09-19T01:44:11.743Z,OPEN
ObjectId(5ba1acb9f54db003b817d1ec),,2018-09-19T01:56:09.651Z,2018-09-19T01:56:09.651Z,OPEN
ObjectId(5ba1b043f54db003b817d1f4),,2018-09-19T02:11:15.066Z,2018-09-19T02:11:51.421Z,OPEN
ObjectId(5ba1b507f54db003b817d1fe),,2018-09-19T02:31:35.901Z,2018-09-19T02:51:29.254Z,OPEN
ObjectId(5ba1b60bf54db003b817d204),,2018-09-19T02:35:55.694Z,2018-09-19T02:36:12.273Z,OPEN
ObjectId(5ba1bb9df54db003b817d20c),,2018-09-19T02:59:41.557Z,2018-09-19T03:01:01.043Z,OPEN
ObjectId(5ba1cb82f54db003b817d21e),,2018-09-19T04:07:30.892Z,2018-09-19T04:08:11.937Z,OPEN
ObjectId(5ba1cedbf54db003b817d222),,2018-09-19T04:21:47.470Z,2018-09-19T04:21:47.470Z,OPEN
ObjectId(5ba1d442f54db003b817d22d),,2018-09-19T04:44:50.172Z,2018-09-19T04:44:50.172Z,OPEN
ObjectId(5ba1d4e6f54db003b817d232),,2018-09-19T04:47:34.031Z,2018-10-07T12:57:07.495Z,OPEN
ObjectId(5ba1d548f54db003b817d23a),,2018-09-19T04:49:12.613Z,2018-09-19T04:55:26.292Z,OPEN
ObjectId(5ba1d86cf54db003b817d248),,2018-09-19T05:02:36.778Z,2018-09-19T05:03:29.592Z,OPEN
ObjectId(5ba1d86ff54db003b817d24a),,2018-09-19T05:02:39.438Z,2018-09-19T05:02:39.438Z,OPEN
ObjectId(5ba1dd07f54db003b817d253),,2018-09-19T05:22:15.334Z,2018-09-19T05:24:53.797Z,OPEN
ObjectId(5ba1dff2f54db003b817d259),,2018-09-19T05:34:42.195Z,2018-09-19T05:35:44.054Z,OPEN
ObjectId(5ba1e2fcf54db003b817d262),,2018-09-19T05:47:40.763Z,2018-09-19T06:09:22.447Z,OPEN
ObjectId(5ba1e4dbf54db003b817d27a),,2018-09-19T05:55:39.803Z,2018-09-19T05:55:54.321Z,OPEN
ObjectId(5ba1e5d4f54db003b817d28c),,2018-09-19T05:59:48.715Z,2018-09-19T05:59:48.715Z,OPEN
ObjectId(5ba1e7f1f54db003b817d28e),,2018-09-19T06:08:49.765Z,2018-09-19T06:08:49.765Z,OPEN
ObjectId(5ba1e86ff54db003b817d290),,2018-09-19T06:10:55.747Z,2018-09-19T06:16:15.127Z,OPEN
ObjectId(5ba1e925f54db003b817d298),,2018-09-19T06:13:57.190Z,2018-09-19T06:19:25.369Z,OPEN
ObjectId(5ba1ea27f54db003b817d2b2),,2018-09-19T06:18:15.535Z,2018-09-19T06:18:47.880Z,OPEN
ObjectId(5ba1eb51f54db003b817d2c0),,2018-09-19T06:23:13.730Z,2018-09-19T06:23:13.730Z,OPEN
ObjectId(5ba1ee16f54db003b817d2c6),,2018-09-19T06:35:02.409Z,2018-09-19T06:35:02.409Z,OPEN
ObjectId(5ba1efc6f54db003b817d2ca),,2018-09-19T06:42:14.897Z,2018-09-19T06:42:14.897Z,OPEN
ObjectId(5ba1f01cf54db003b817d2d0),,2018-09-19T06:43:40.990Z,2018-09-19T06:43:40.990Z,OPEN
ObjectId(5ba1f022f54db003b817d2d2),,2018-09-19T06:43:46.622Z,2018-09-23T09:52:15.478Z,OPEN
ObjectId(5ba1f5f8f54db003b817d305),,2018-09-19T07:08:40.042Z,2018-09-19T07:08:40.042Z,OPEN
ObjectId(5ba1f811f54db003b817d30b),,2018-09-19T07:17:37.879Z,2018-09-19T07:20:01.746Z,OPEN
ObjectId(5ba1faf4f54db003b817d31f),,2018-09-19T07:29:56.043Z,2018-09-19T07:29:56.043Z,OPEN
ObjectId(5ba1fe15f54db003b817d323),,2018-09-19T07:43:17.479Z,2018-09-19T07:44:47.639Z,OPEN
ObjectId(5ba200f7f54db003b817d32a),,2018-09-19T07:55:35.011Z,2018-09-19T07:55:35.011Z,OPEN
ObjectId(5ba20244f54db003b817d32e),,2018-09-19T08:01:08.043Z,2018-09-19T08:02:26.798Z,OPEN
ObjectId(5ba202a8f54db003b817d337),,2018-09-19T08:02:48.347Z,2018-09-19T08:03:02.187Z,OPEN
ObjectId(5ba20592f54db003b817d33e),,2018-09-19T08:15:14.561Z,2018-09-22T06:25:38.856Z,OPEN
ObjectId(5ba21096f54db003b817d348),,2018-09-19T09:02:14.650Z,2018-09-19T09:02:14.650Z,OPEN
ObjectId(5ba21331f54db003b817d352),,2018-09-19T09:13:21.193Z,2018-09-19T10:57:42.065Z,OPEN
ObjectId(5ba21340f54db003b817d355),,2018-09-19T09:13:36.660Z,2018-09-19T09:14:27.736Z,OPEN
ObjectId(5ba21534f54db003b817d374),,2018-09-19T09:21:56.090Z,2018-09-22T03:31:09.586Z,OPEN
ObjectId(5ba2167ef54db003b817d38f),,2018-09-19T09:27:26.981Z,2018-09-19T09:36:49.490Z,OPEN
ObjectId(5ba217c9f54db003b817d394),,2018-09-19T09:32:57.835Z,2018-09-19T09:33:16.790Z,OPEN
ObjectId(5ba21846f54db003b817d399),,2018-09-19T09:35:02.167Z,2018-09-22T05:31:36.194Z,OPEN
ObjectId(5ba21accf54db003b817d3a4),,2018-09-19T09:45:48.615Z,2018-09-19T09:46:34.449Z,OPEN
ObjectId(5ba21ad5f54db003b817d3a6),,2018-09-19T09:45:57.891Z,2018-09-19T09:45:57.891Z,OPEN
ObjectId(5ba21d62f54db003b817d3b0),,2018-09-19T09:56:50.599Z,2018-09-19T09:56:50.599Z,OPEN
ObjectId(5ba22055f54db003b817d3b6),,2018-09-19T10:09:25.685Z,2018-09-19T10:09:47.327Z,OPEN
ObjectId(5ba22059f54db003b817d3b8),,2018-09-19T10:09:29.937Z,2018-09-19T10:09:29.937Z,OPEN
ObjectId(5ba22204f54db003b817d3bd),,2018-09-19T10:16:36.535Z,2018-09-19T10:17:00.884Z,OPEN
ObjectId(5ba2294bf54db003b817d3c2),,2018-09-19T10:47:39.443Z,2018-09-19T10:48:24.573Z,OPEN
ObjectId(5ba22e50f54db003b817d3e0),,2018-09-19T11:09:04.210Z,2018-10-03T05:46:14.463Z,OPEN
ObjectId(5ba22ed8f54db003b817d3e8),,2018-09-19T11:11:20.729Z,2018-09-19T11:11:20.729Z,OPEN
ObjectId(5ba23214f54db003b817d3f1),,2018-09-19T11:25:08.493Z,2018-09-19T11:28:32.999Z,OPEN
ObjectId(5ba23588f54db003b817d3fa),,2018-09-19T11:39:52.194Z,2018-09-19T11:41:13.901Z,OPEN
ObjectId(5ba236ccf54db003b817d406),,2018-09-19T11:45:16.873Z,2018-09-19T11:45:54.596Z,OPEN
ObjectId(5ba2374af54db003b817d40d),,2018-09-19T11:47:22.312Z,2018-09-19T11:47:22.312Z,OPEN
ObjectId(5ba23cbaf54db003b817d415),,2018-09-19T12:10:34.876Z,2018-09-19T12:11:24.110Z,OPEN
ObjectId(5ba24372f54db003b817d41d),,2018-09-19T12:39:14.089Z,2018-09-19T12:40:53.324Z,OPEN
ObjectId(5ba2452ff54db003b817d424),,2018-09-19T12:46:39.623Z,2018-09-19T12:47:37.602Z,OPEN
ObjectId(5ba24a35f54db003b817d42e),,2018-09-19T13:08:05.961Z,2018-09-19T13:08:05.961Z,OPEN
ObjectId(5ba24cebf54db003b817d438),,2018-09-19T13:19:39.968Z,2018-09-19T13:20:12.603Z,OPEN
ObjectId(5ba24e8ef54db003b817d43d),,2018-09-19T13:26:38.833Z,2018-09-19T13:26:38.833Z,OPEN
ObjectId(5ba25085f54db003b817d444),,2018-09-19T13:35:01.785Z,2018-09-19T13:36:22.251Z,OPEN
ObjectId(5ba2527bf54db003b817d44d),,2018-09-19T13:43:23.564Z,2018-09-19T13:51:09.614Z,OPEN
ObjectId(5ba25735f54db003b817d462),,2018-09-19T14:03:33.958Z,2018-09-19T14:03:33.958Z,OPEN
ObjectId(5ba2591ef54db003b817d466),,2018-09-19T14:11:42.677Z,2018-09-19T14:12:54.236Z,OPEN
ObjectId(5ba259f8f54db003b817d46e),,2018-09-19T14:15:20.479Z,2018-09-19T14:16:07.970Z,OPEN
ObjectId(5ba25b5af54db003b817d474),,2018-09-19T14:21:14.977Z,2018-09-19T14:22:02.879Z,OPEN
ObjectId(5ba267f8f54db003b817d47f),,2018-09-19T15:15:04.721Z,2018-09-19T15:15:43.916Z,OPEN
ObjectId(5ba26813f54db003b817d482),,2018-09-19T15:15:31.975Z,2018-09-19T16:44:37.544Z,OPEN
ObjectId(5ba277e4f54db003b817d4a6),,2018-09-19T16:23:00.685Z,2018-09-27T12:33:24.735Z,OPEN
ObjectId(5ba27a3ef54db003b817d4b1),,2018-09-19T16:33:02.967Z,2018-09-19T16:36:41.786Z,OPEN
ObjectId(5ba27a40f54db003b817d4b3),,2018-09-19T16:33:04.801Z,2018-09-20T08:49:34.568Z,OPEN
ObjectId(5ba27c32f54db003b817d4db),,2018-09-19T16:41:22.438Z,2018-09-30T02:35:48.594Z,OPEN
ObjectId(5ba28066f54db003b817d4e4),,2018-09-19T16:59:18.017Z,2018-09-19T16:59:38.330Z,OPEN
ObjectId(5ba284e0f54db003b817d4f0),,2018-09-19T17:18:24.931Z,2018-09-19T17:27:40.349Z,OPEN
ObjectId(5ba285b2f54db003b817d4ff),,2018-09-19T17:21:54.598Z,2018-09-19T17:23:47.600Z,OPEN
ObjectId(5ba299f8f54db003b817d524),,2018-09-19T18:48:24.634Z,2018-09-19T18:51:09.577Z,OPEN
ObjectId(5ba29ab5f54db003b817d532),,2018-09-19T18:51:33.834Z,2018-09-19T18:54:39.159Z,OPEN
ObjectId(5ba29b9df54db003b817d534),,2018-09-19T18:55:25.443Z,2018-09-19T18:56:48.454Z,OPEN
ObjectId(5ba2aaa3f54db003b817d53b),,2018-09-19T19:59:31.818Z,2018-09-19T19:59:31.818Z,OPEN
ObjectId(5ba2c667f54db003b817d53f),,2018-09-19T21:57:59.446Z,2018-09-19T22:00:31.005Z,OPEN
ObjectId(5ba2ddecf54db003b817d54b),,2018-09-19T23:38:20.066Z,2018-09-19T23:38:20.066Z,OPEN
ObjectId(5ba2de80f54db003b817d54d),,2018-09-19T23:40:48.346Z,2018-09-19T23:40:48.346Z,OPEN
ObjectId(5ba2f548f54db003b817d5d6),,2018-09-20T01:18:00.517Z,2018-09-20T01:18:00.517Z,OPEN
ObjectId(5ba30221f54db003b817d5e2),,2018-09-20T02:12:49.595Z,2018-09-20T02:13:10.736Z,OPEN
ObjectId(5ba307b4f54db003b817d5e8),,2018-09-20T02:36:36.076Z,2018-09-20T02:37:49.527Z,OPEN
ObjectId(5ba3097df54db003b817d5f0),,2018-09-20T02:44:13.190Z,2018-09-20T02:45:04.351Z,OPEN
ObjectId(5ba30c01f54db003b817d5f5),,2018-09-20T02:54:57.308Z,2018-09-20T02:56:18.052Z,OPEN
ObjectId(5ba31228f54db003b817d605),,2018-09-20T03:21:12.294Z,2018-09-20T03:22:17.625Z,OPEN
